"year","state","plan_name","statutory_pct","er_proj_adec_pct","ee_nc_pct","total_amortization_payment_pct","total_nc_pct"
2008,"Idaho","Idaho Public Employee Retirement System",NA,"0.1044","0.0644","0.0229","0.1459"
2009,"Idaho","Idaho Public Employee Retirement System",NA,"0.1044","0.0645","0.0227","0.1462"
2010,"Idaho","Idaho Public Employee Retirement System",NA,"0.1044","0.0645","0.0299","0.139"
2011,"Idaho","Idaho Public Employee Retirement System",NA,"0.1044","0.0645","0.0296","0.1393"
2012,"Idaho","Idaho Public Employee Retirement System",NA,"0.1044","0.0645","0.0259","0.143"
2018,"Pennsylvania","Pennsylvania Municipal Retirement System",NA,"0.10438","0.05053","-0.03022","0.18512"
2006,"Idaho","Idaho Public Employee Retirement System",NA,"0.1043","0.0642","0.0229","0.1456"
2016,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.1042","0.0341","0.0432","0.0951"
2006,"Kansas","Kansas Public Employees' Retirement System","STATE : 3.9%, SCHOOL : 4.29%, LOCAL : 3.86%, POLICE AND FIREMEN'S RETIREMENT : 8.07%, JUDGES : 15.2%","0.10412","0.041760000000000005","0.06087000000000001","0.085"
2001,"Georgia","Georgia Employees’ Retirement System",NA,"0.1041","0.0125","-0.0058","0.1224"
2002,"Georgia","Georgia Employees’ Retirement System",NA,"0.1041","0.0125","-0.0055","0.1221"
2003,"Georgia","Georgia Employees’ Retirement System",NA,"0.1041","0.0125","-0.0028","0.1194"
2004,"Georgia","Georgia Employees’ Retirement System",NA,"0.1041","0.0125","0.0133","0.1033"
2005,"Georgia","Georgia Employees’ Retirement System",NA,"0.1041","0.0125","0.0325","0.0841"
2006,"Georgia","Georgia Employees’ Retirement System",NA,"0.1041","0.0125","0.0364","0.0802"
2007,"Georgia","Georgia Employees’ Retirement System",NA,"0.1041","0.0125","0.0358","0.0808"
2008,"Georgia","Georgia Employees’ Retirement System",NA,"0.1041","0.0125","0.0361","0.0805"
2003,"New Jersey","New Jersey Teachers’ Pension & Annuity Fund",NA,"0.10403","0.04862","0.01662","0.13604000000000002"
2018,"Maine","Maine Public Employees Retirement System - Consolidated Plan for Participating Local Districts",NA,"0.104","0.08535","0.047","0.14235"
2008,"Texas","Texas County and District Retirement System",NA,"0.1039","0.06874","0.0323","0.14034000000000002"
2016,"North Dakota","North Dakota Public Employees Retirement System","0.0727","0.1038","0.0696","0.0726","0.1008"
2016,"Texas","Texas Employees Retirement System","0.1","0.1038","0.095","0.076","0.1228"
2015,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.1037","0.075","0.093","0.0857"
2007,"Illinois","Illinois Teachers Retirement System",NA,"0.1036","0.094","0.0216","0.176"
2010,"Missouri","Missouri Local Government Employees Retirement System",NA,"0.10355","0.007940000000000001","0.01084","0.10064"
2016,"Pennsylvania","Pennsylvania Municipal Retirement System",NA,"0.10352","0.04916","-0.01863","0.17131"
2017,"Florida","Florida Retirement System",NA,"0.1035","0.03","0.0594","0.0741"
2009,"Missouri","Missouri Local Government Employees Retirement System",NA,"0.1032","0.00632","0.01236","0.09717"
2001,"South Carolina","South Carolina Police Officers Retirement System","0.107","0.103","0.065","0.0187","0.1493"
2002,"South Carolina","South Carolina Police Officers Retirement System","0.107","0.103","0.065","0.0187","0.1493"
2003,"South Carolina","South Carolina Police Officers Retirement System","0.107","0.103","0.065","0.0311","0.1369"
2004,"South Carolina","South Carolina Police Officers Retirement System","0.107","0.103","0.065","0.0318","0.1362"
2005,"South Carolina","South Carolina Police Officers Retirement System","0.107","0.103","0.065","0.0318","0.1362"
2006,"South Carolina","South Carolina Police Officers Retirement System","0.107","0.103","0.065","0.0316","0.1364"
2001,"North Dakota","North Dakota Teachers' Fund for Retirement","0.0775","0.1029","0.0775","0.0775","0.1029"
2002,"North Dakota","North Dakota Teachers' Fund for Retirement","0.0775","0.1029","0.0775","0.0775","0.1029"
2003,"North Dakota","North Dakota Teachers' Fund for Retirement","0.0775","0.1029","0.0775","0.0775","0.1029"
2004,"North Dakota","North Dakota Teachers' Fund for Retirement","0.0775","0.1029","0.0775","0.0775","0.1029"
2008,"Georgia","Georgia Teachers Retirement System",NA,"0.1028","0.0553","0.0258","0.1323"
2009,"Georgia","Georgia Teachers Retirement System",NA,"0.1028","0.0553","0.0498","0.1083"
2013,"Wyoming","Wyoming Retirement System, Public Employees’ Pension Plan",NA,"0.1028","0.075","0.0582","0.1196"
2005,"Rhode Island","Rhode Island Municipal Employees Retirement System",NA,"0.1027","0.0735","0.0361","0.1401"
2017,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.1026","0.03277","0.0632","0.07217"
2013,"North Dakota","North Dakota Teachers' Fund for Retirement","0.1075","0.1026","0.0975","0.0986","0.1015"
2009,"Texas","Texas County and District Retirement System",NA,"0.1026","0.0684","0.0296","0.1414"
2020,"Ohio","Ohio School Employees Retirement System",NA,"0.1024","0.1","0.1043","0.0981"
2014,"Massachusetts","Massachusetts State Employees’ Retirement System",NA,"0.10238","0.0824","0.06807","0.1167"
2017,"New York","New York State Teachers' Retirement System",NA,"0.1023","0.0079",NA,NA
2001,"Missouri","Missouri Local Government Employees Retirement System",NA,"0.10225","0.0069099999999999995",NA,NA
2006,"Alabama","Alabama Employees' Retirement System (ERS)",NA,"0.1021","0.0501","0.0516","0.1006"
2010,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.1021","0.055","0.0735","0.0836"
2011,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.1021","0.0496","0.0448","0.1069"
2013,"Vermont","Vermont State Retirement System",NA,"0.102","0.06543","0.0629","0.10453"
2004,"Maryland","Maryland Teachers’ Retirement System",NA,"0.1016","0.024990000000000002","0.0246","0.10199"
2013,"Nebraska","Nebraska School Retirement System","0.0988","0.1016","0.0978","0.0808","0.1186"
2013,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1016","0.1011","0.0694","0.1333"
2014,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1016","0.1011","0.0705","0.1332"
2006,"Massachusetts","Massachusetts State Employees’ Retirement System",NA,"0.1015","0.07955","0.0633","0.11775"
2007,"North Dakota","North Dakota Teachers' Fund for Retirement","0.0775","0.1015","0.0775","0.0764","0.1026"
2008,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1015","0.1006","0.0488","0.1533"
2009,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.1015","0.1008","0.0488","0.1535"
2008,"Montana","Montana Teachers' Retirement System",NA,"0.1013","0.0715","0.0641","0.1087"
2001,"Michigan","Michigan Municipal Retirement System",NA,"0.10121000000000001","0.02529","0.02815","0.09835"
2015,"Texas","Texas Employees Retirement System","0.1","0.1012","0.095","0.0735","0.1227"
2005,"Missouri","Missouri Local Government Employees Retirement System",NA,"0.10111","0.00805",NA,NA
2017,"Ohio","Ohio School Employees Retirement System","0.135","0.1011","0.1","0.0993","0.1018"
2009,"Minnesota","Minnesota State Retirement System (MSRS) General State Employees Retirement Plan",NA,"0.101","0.0475","0.0699","0.0786"
2011,"Arizona","Arizona Corrections Officers Retirement Plan",NA,"0.1009","0.0838","0.0401","0.1446"
2016,"North Carolina","North Carolina Teachers' and State Employees' Retirement System",NA,"0.1008","0.06","0.0577","0.1031"
2003,"Massachusetts","Massachusetts State Employees’ Retirement System",NA,"0.1007","0.07633999999999999","0.06221","0.11483"
2016,"Oklahoma","Oklahoma Public Employees Retirement System",NA,"0.1007","0.041","0.0416","0.1001"
2017,"Oklahoma","Oklahoma Public Employees Retirement System",NA,"0.1007","0.0414","0.0397","0.1024"
2019,"Washington","Washington State Patrol Retirement System",NA,"0.1007","0.0636","0.0371","0.1272"
2020,"Washington","Washington State Patrol Retirement System",NA,"0.1007","0.0636",NA,"0.1272"
2007,"Virginia","Virginia Retirement System",NA,"0.10059","0.05","0.06275","0.08784"
2003,"Arizona","Arizona Public Safety Personnel Retirement System",NA,"0.1005","0.0765","-0.0027","0.1797"
2003,"Maryland","Maryland Teachers’ Retirement System",NA,"0.1003","0.0249","0.0233","0.1019"
2019,"Ohio","Ohio School Employees Retirement System","0.14","0.1003","0.1","0.1028","0.0975"
2014,"Vermont","Vermont State Retirement System",NA,"0.1003","0.06547","0.059","0.10677"
2002,"Arkansas","Arkansas Public Employees System",NA,"0.1","0.0002","-0.004","0.1042"
2018,"Ohio","Ohio School Employees Retirement System","0.135","0.1","0.1","0.1028","0.0972"
2007,"Rhode Island","Rhode Island Municipal Employees Retirement System",NA,"0.1","0.074","0.0254","0.1486"
2002,"Texas","Employees Retirement System of Texas - Law Enforcement and Custodial Officer Supplemental Retirement Fund",NA,"0.1","0.0","0.08247","0.01753"
2015,"Vermont","Vermont State Retirement System",NA,"0.1","0.06537000000000001","0.0707","0.09467"
2005,"Wyoming","Wyoming Retirement System, Public Employees’ Pension Plan",NA,"0.1","0.0557","0.045","0.1107"
2016,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0999","0.065","0.0889","0.076"
2018,"North Carolina","North Carolina Local Government Retirement System",NA,"0.0998","0.06","0.0427","0.1171"
2005,"Kansas","Kansas Public Employees' Retirement System","STATE : 6.97%, SCHOOL : 6.97%, LOCAL : 4.91%, POLICE AND FIREMEN'S RETIREMENT : 13.86%, JUDGES : 22.08%","0.09976","0.0424","0.05724","0.08492000000000001"
2008,"Kentucky","Kentucky County Employees Retirement System",NA,"0.09963","0.055389999999999995","0.0537","0.10132000000000001"
2016,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.0996","0.03229","0.0609","0.07099"
2002,"Oregon","Oregon Public Employees Retirement System",NA,"0.0996","0.0002","-0.0236","0.1234"
2012,"Vermont","Vermont State Retirement System",NA,"0.0995","0.06545","0.0599","0.10505"
2001,"Utah","Utah Retirement Systems, Noncontributory Retirement System",NA,"0.0994","0.0","-0.008","0.1074"
2014,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.099","0.03232","0.04508","0.08624"
2015,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.0988","0.03419","0.060320000000000006","0.07267"
2004,"Maryland","Maryland State Employees’ Retirement System",NA,"0.0988","0.04871","0.0238","0.12370999999999999"
2005,"New York","New York State & Local Employees Retirement System",NA,"0.0988","0.005",NA,NA
2008,"Virginia","Virginia Retirement System",NA,"0.09879","0.05","0.05867000000000001","0.09013"
2010,"Arizona","Arizona State Retirement System",NA,"0.0987","0.105","0.0747","0.129"
2001,"Maryland","Maryland Teachers’ Retirement System",NA,"0.0987","0.02622","0.0177","0.10722000000000001"
2008,"Ohio","Ohio School Employees Retirement System","0.14","0.0984","0.1","0.0576","0.1408"
2005,"West Virginia","West Virginia Public Employees Retirement System","0.105","0.0984","0.045","0.0489","0.0945"
2004,"Michigan","Michigan Public School Employees Retirement System",NA,"0.0983","0.0393","0.0414","0.0962"
2007,"Ohio","Ohio School Employees Retirement System","0.14","0.0982","0.1","0.0398","0.1584"
2009,"Vermont","Vermont State Retirement System",NA,"0.0982","0.052360000000000004","0.043","0.10755999999999999"
2001,"Idaho","Idaho Public Employee Retirement System",NA,"0.098","0.0602","0.0108","0.1474"
2002,"Idaho","Idaho Public Employee Retirement System",NA,"0.098","0.0602","0.0217","0.1365"
2012,"Washington","Washington School Employees’ Retirement System",NA,"0.098","0.0459","0.0421","0.1018"
2016,"West Virginia","West Virginia Public Employees Retirement System","0.12","0.098","0.045","0.0502","0.0928"
2002,"Missouri","Missouri Local Government Employees Retirement System",NA,"0.09795","0.007520000000000001",NA,NA
2010,"Colorado","Colorado PERA, Local Division Fund",NA,"0.0979","0.08","0.0769","0.101"
2001,"Mississippi","Public Employees' Retirement System of Mississippi","0.0975","0.0975","0.0655","0.0568","0.1062"
2002,"Mississippi","Public Employees' Retirement System of Mississippi","0.0975","0.0975","0.0655","0.0535","0.1095"
2003,"Mississippi","Public Employees' Retirement System of Mississippi","0.0975","0.0975","0.0652","0.0552","0.1075"
2004,"Mississippi","Public Employees' Retirement System of Mississippi","0.0975","0.0975","0.0652","0.0544","0.1083"
2007,"Georgia","Georgia Teachers Retirement System",NA,"0.0974","0.0525","0.0178","0.1321"
2003,"Michigan","Michigan Public School Employees Retirement System",NA,"0.0974","0.0391","0.0319","0.1046"
2005,"Illinois","Illinois Municipal Employees Retirement System",NA,"0.0972","0.045","0.0229","0.1193"
2004,"Nebraska","Nebraska School Retirement System","0.0732","0.0972","0.0725","0.0556","0.1141"
2011,"Indiana","Indiana Public Employees Retirement Fund",NA,"0.097","0.03238","0.0445","0.08488"
2009,"South Carolina","South Carolina Retirement Systems","0.0939","0.0969","0.065","0.0633","0.0986"
2007,"New Jersey","New Jersey Public Employees Retirement System",NA,"0.09681000000000001","0.0559","0.0437","0.10901"
2017,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0968","0.065","0.0827","0.0791"
2018,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.0968","0.075","0.0802","0.0916"
2019,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.0968","0.075","0.0807","0.0911"
2016,"Florida","Florida Retirement System",NA,"0.0967","0.03","0.055","0.0717"
2011,"Washington","Washington School Employees’ Retirement System",NA,"0.0964","0.0464","0.04","0.1028"
2006,"Washington","Washington Teachers Retirement System Plan 2 & 3",NA,"0.0963","0.0427","0.0466","0.0924"
2009,"Iowa","Iowa Public Employees' Retirement System","0.0695","0.0962","0.045","0.0415","0.0997"
2011,"Arizona","Arizona State Retirement System",NA,"0.096","0.1155","0.0823","0.1292"
2008,"Michigan","Michigan Public School Employees Retirement System",NA,"0.096","0.054","0.0539","0.0961"
2015,"Tennessee","Tennessee Consolidated Retirement System, Public Employee Retirement System",NA,"0.09591000000000001","0.02899","0.037239999999999995","0.08766"
2014,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0958","0.0317","0.0265","0.101"
2015,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0958","0.0335","0.0292","0.1001"
2008,"Minnesota","Minnesota Teachers Retirement Association",NA,"0.0958","0.055","0.0631","0.0877"
2003,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.0957","0.0855","0.0379","0.1433"
2002,"Ohio","Ohio Public Employees Retirement System (OPERS) Traditional Defined Benefit Pension Plan",NA,"0.09562000000000001","0.0855","0.0354","0.14572000000000002"
2013,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.0956","0.0307","0.0286","0.0977"
2009,"Minnesota","Minnesota Public Employees Retirement Association (MPERA) General Employees Retirement Fund",NA,"0.0955","0.06","0.0773","0.0782"
2017,"Nebraska","Nebraska School Retirement System","0.0988","0.0953","0.0978","0.0599","0.1332"
2003,"Vermont","Vermont State Teachers' Retirement System",NA,"0.09527999999999999","0.034","0.02698","0.1023"
2005,"Virginia","Virginia Retirement System",NA,"0.09527000000000001","0.05","0.05934","0.08594"
2004,"Missouri","Missouri Local Government Employees Retirement System",NA,"0.09521","0.00787",NA,NA
2009,"Montana","Montana Public Employees’ Retirement System - Defined Benefit Retirement Plan",NA,"0.0952","0.069","0.0426","0.1216"
2012,"Delaware","Delaware State Employees’ Pension Plan",NA,"0.095","0.0312","0.0255","0.1007"
2001,"West Virginia","West Virginia Public Employees Retirement System",NA,"0.095","0.045","0.0515","0.0885"
2002,"West Virginia","West Virginia Public Employees Retirement System",NA,"0.095","0.045","0.0464","0.0936"
2018,"Texas","Texas Teacher Retirement System","0.0771","0.0948","0.0771","0.0549","0.1169"
2006,"Illinois","Illinois Municipal Employees Retirement System",NA,"0.0947","0.045","0.0205","0.1192"
2008,"Texas","Texas Employees Retirement System","0.0645","0.0945","0.06","0.0208","0.1337"
2003,"Alabama","Alabama Teachers' Retirement System (TRS)",NA,"0.0944","0.05","0.0352","0.1092"
